1,2,3,4,5,6,7,8,9,10
17.15,8733.1,125,393.25,0,371.67,2.9734,0,0.0408,-35.173
17.151,8733.5,125,393.22,0,371.6,2.9728,0,0.0408,-35.173
17.152,8733.9,125,393.18,0,371.54,2.9723,0,0.0408,-35.172
17.153,8734.3,125,393.15,0,371.47,2.9718,0,0.0408,-35.172
17.154,8734.7,125,393.11,0,371.4,2.9712,0,0.0408,-35.171
17.155,8735.1,125,393.08,0,371.34,2.9707,0,0.0408,-35.171
17.156,8735.5,125,393.04,0,371.27,2.9702,0,0.0408,-35.17
17.157,8735.9,125,393.01,0,371.21,2.9696,0,0.0408,-35.17
17.158,8736.3,125,392.97,0,371.14,2.9691,0,0.0408,-35.169
17.159,8736.7,125,392.94,0,371.07,2.9686,0,0.0408,-35.169
17.16,8737.1,125,392.9,0,371.01,2.968,0,0.0408,-35.168
17.161,8737.5,125,392.87,0,370.94,2.9675,0,0.0408,-35.168
17.162,8737.9,125,392.83,0,370.87,2.967,0,0.0408,-35.167
17.163,8738.2,125,392.8,0,370.81,2.9664,0,0.0408,-35.166
17.164,8738.6,125,392.76,0,370.74,2.9659,0,0.0408,-35.166
17.165,8739,125,392.73,0,370.67,2.9654,0,0.0408,-35.165
17.166,8739.4,125,392.69,0,370.61,2.9648,0,0.0408,-35.165
17.167,8739.8,125,392.66,0,370.54,2.9643,0,0.0408,-35.164
17.168,8740.2,125,392.62,0,370.47,2.9638,0,0.0408,-35.164
17.169,8740.6,125,392.59,0,370.41,2.9633,0,0.0408,-35.163
17.17,8741,125,392.55,0,370.34,2.9627,0,0.0408,-35.163
17.171,8741.4,125,392.52,0,370.28,2.9622,0,0.0408,-35.162
17.172,8741.8,125,392.48,0,370.21,2.9617,0,0.0408,-35.162
17.173,8742.2,125,392.45,0,370.14,2.9611,0,0.0408,-35.161
17.174,8742.6,125,392.41,0,370.08,2.9606,0,0.0408,-35.161
17.175,8743,125,392.38,0,370.01,2.9601,0,0.0408,-35.16
17.176,8743.4,125,392.34,0,369.94,2.9595,0,0.0408,-35.16
17.177,8743.7,125,392.3,0,369.88,2.959,0,0.0408,-35.159
17.178,8744.1,125,392.27,0,369.81,2.9585,0,0.0408,-35.158
17.179,8744.5,125,392.23,0,369.75,2.9579,0,0.0408,-35.158
17.18,8744.9,125,392.2,0,369.68,2.9574,0,0.0408,-35.157
17.181,8745.3,125,392.16,0,369.61,2.9569,0,0.0408,-35.157
17.182,8745.7,125,392.13,0,369.55,2.9564,0,0.0408,-35.156
17.183,8746.1,125,392.09,0,369.48,2.9558,0,0.0408,-35.156
17.184,8746.5,125,392.06,0,369.41,2.9553,0,0.0408,-35.155
17.185,8746.9,125,392.02,0,369.35,2.9548,0,0.0408,-35.155
17.186,8747.3,125,391.99,0,369.28,2.9542,0,0.0408,-35.154
17.187,8747.7,125,391.95,0,369.22,2.9537,0,0.0408,-35.154
17.188,8748.1,125,391.92,0,369.15,2.9532,0,0.0408,-35.153
17.189,8748.4,125,391.88,0,369.08,2.9526,0,0.0408,-35.153
17.19,8748.8,125,391.85,0,369.02,2.9521,0,0.0408,-35.152
17.191,8749.2,125,391.81,0,368.95,2.9516,0,0.0408,-35.152
17.192,8749.6,125,391.78,0,368.88,2.9511,0,0.0408,-35.151
17.193,8750,125,391.74,0,368.82,2.9505,0,0.0408,-35.151
17.194,8750.4,125,391.71,0,368.75,2.95,0,0.0408,-35.15
17.195,8750.8,125,391.67,0,368.69,2.9495,0,0.0408,-35.149
17.196,8751.2,125,391.64,0,368.62,2.9489,0,0.0408,-35.149
17.197,8751.6,125,391.6,0,368.55,2.9484,0,0.0408,-35.148
17.198,8752,125,391.57,0,368.49,2.9479,0,0.0408,-35.148
17.199,8752.4,125,391.53,0,368.42,2.9474,0,0.0408,-35.147
17.2,8752.8,125,391.5,0,368.35,2.9468,0,0.0408,-35.147
17.201,8753.1,125,391.46,0,368.29,2.9463,0,0.0408,-35.146
17.202,8753.5,125,391.43,0,368.22,2.9458,0,0.0408,-35.146
17.203,8753.9,125,391.39,0,368.16,2.9452,0,0.0408,-35.145
17.204,8754.3,125,391.36,0,368.09,2.9447,0,0.0408,-35.145
17.205,8754.7,125,391.32,0,368.02,2.9442,0,0.0408,-35.144
17.206,8755.1,125,391.29,0,367.96,2.9437,0,0.0408,-35.144
17.207,8755.5,125,391.25,0,367.89,2.9431,0,0.0408,-35.143
17.208,8755.9,125,391.22,0,367.83,2.9426,0,0.0408,-35.143
17.209,8756.3,125,391.18,0,367.76,2.9421,0,0.0408,-35.142
17.21,8756.7,125,391.14,0,367.69,2.9415,0,0.0408,-35.142
17.211,8757.1,125,391.11,0,367.63,2.941,0,0.0408,-35.141
17.212,8757.5,125,391.07,0,367.56,2.9405,0,0.0408,-35.14
17.213,8757.8,125,391.04,0,367.5,2.94,0,0.0408,-35.14
17.214,8758.2,125,391,0,367.43,2.9394,0,0.0408,-35.139
17.215,8758.6,125,390.97,0,367.36,2.9389,0,0.0408,-35.139
17.216,8759,125,390.93,0,367.3,2.9384,0,0.0408,-35.138
17.217,8759.4,125,390.9,0,367.23,2.9378,0,0.0408,-35.138
17.218,8759.8,125,390.86,0,367.17,2.9373,0,0.0408,-35.137
17.219,8760.2,125,390.83,0,367.1,2.9368,0,0.0408,-35.137
17.22,8760.6,125,390.79,0,367.03,2.9363,0,0.0408,-35.136
17.221,8761,125,390.76,0,366.97,2.9357,0,0.0408,-35.136
17.222,8761.4,125,390.72,0,366.9,2.9352,0,0.0408,-35.135
17.223,8761.8,125,390.69,0,366.84,2.9347,0,0.0408,-35.135
17.224,8762.1,125,390.65,0,366.77,2.9341,0,0.0408,-35.134
17.225,8762.5,125,390.62,0,366.7,2.9336,0,0.0408,-35.134
17.226,8762.9,125,390.58,0,366.64,2.9331,0,0.0408,-35.133
17.227,8763.3,125,390.55,0,366.57,2.9326,0,0.0408,-35.133
17.228,8763.7,125,390.51,0,366.51,2.932,0,0.0408,-35.132
17.229,8764.1,125,390.48,0,366.44,2.9315,0,0.0408,-35.132
17.23,8764.5,125,390.44,0,366.37,2.931,0,0.0408,-35.131
17.231,8764.9,125,390.41,0,366.31,2.9304,0,0.0408,-35.13
17.232,8765.3,125,390.37,0,366.24,2.9299,0,0.0408,-35.13
17.233,8765.7,125,390.34,0,366.18,2.9294,0,0.0408,-35.129
17.234,8766,125,390.3,0,366.11,2.9289,0,0.0408,-35.129
17.235,8766.4,125,390.27,0,366.04,2.9283,0,0.0408,-35.128
17.236,8766.8,125,390.23,0,365.98,2.9278,0,0.0408,-35.128
17.237,8767.2,125,390.2,0,365.91,2.9273,0,0.0408,-35.127
17.238,8767.6,125,390.16,0,365.85,2.9268,0,0.0408,-35.127
17.239,8768,125,390.13,0,365.78,2.9262,0,0.0408,-35.126
17.24,8768.4,125,390.09,0,365.71,2.9257,0,0.0408,-35.126
17.241,8768.8,125,390.06,0,365.65,2.9252,0,0.0408,-35.125
17.242,8769.2,125,390.02,0,365.58,2.9247,0,0.0408,-35.125
17.243,8769.6,125,389.99,0,365.52,2.9241,0,0.0408,-35.124
17.244,8769.9,125,389.95,0,365.45,2.9236,0,0.0408,-35.124
17.245,8770.3,125,389.92,0,365.39,2.9231,0,0.0408,-35.123
17.246,8770.7,125,389.88,0,365.32,2.9225,0,0.0408,-35.123
17.247,8771.1,125,389.84,0,365.25,2.922,0,0.0408,-35.122
17.248,8771.5,125,389.81,0,365.19,2.9215,0,0.0408,-35.121
17.249,8771.9,125,389.77,0,365.12,2.921,0,0.0408,-35.121
17.25,8772.3,125,389.74,0,365.06,2.9204,0,0.0408,-35.12
17.251,8772.7,125,389.7,0,364.99,2.9199,0,0.0408,-35.12
17.252,8773.1,125,389.67,0,364.93,2.9194,0,0.0408,-35.119
17.253,8773.5,125,389.63,0,364.86,2.9189,0,0.0408,-35.119
17.254,8773.8,125,389.6,0,364.79,2.9183,0,0.0408,-35.118
17.255,8774.2,125,389.56,0,364.73,2.9178,0,0.0408,-35.118
17.256,8774.6,125,389.53,0,364.66,2.9173,0,0.0408,-35.117
17.257,8775,125,389.49,0,364.6,2.9168,0,0.0408,-35.117
17.258,8775.4,125,389.46,0,364.53,2.9162,0,0.0408,-35.116
17.259,8775.8,125,389.42,0,364.46,2.9157,0,0.0408,-35.116
17.26,8776.2,125,389.39,0,364.4,2.9152,0,0.0408,-35.115
17.261,8776.6,125,389.35,0,364.33,2.9147,0,0.0408,-35.115
17.262,8777,125,389.32,0,364.27,2.9141,0,0.0408,-35.114
17.263,8777.3,125,389.28,0,364.2,2.9136,0,0.0408,-35.114
17.264,8777.7,125,389.25,0,364.14,2.9131,0,0.0408,-35.113
17.265,8778.1,125,389.21,0,364.07,2.9126,0,0.0408,-35.113
17.266,8778.5,125,389.18,0,364,2.912,0,0.0408,-35.112
17.267,8778.9,125,389.14,0,363.94,2.9115,0,0.0408,-35.111
17.268,8779.3,125,389.11,0,363.87,2.911,0,0.0408,-35.111
17.269,8779.7,125,389.07,0,363.81,2.9104,0,0.0408,-35.11
17.27,8780.1,125,389.04,0,363.74,2.9099,0,0.0408,-35.11
17.271,8780.5,125,389,0,363.68,2.9094,0,0.0408,-35.109
17.272,8780.9,125,388.97,0,363.61,2.9089,0,0.0408,-35.109
17.273,8781.2,125,388.93,0,363.55,2.9083,0,0.0408,-35.108
17.274,8781.6,125,388.9,0,363.48,2.9078,0,0.0408,-35.108
17.275,8782,125,388.86,0,363.41,2.9073,0,0.0408,-35.107
17.276,8782.4,125,388.83,0,363.35,2.9068,0,0.0408,-35.107
17.277,8782.8,125,388.79,0,363.28,2.9062,0,0.0408,-35.106
17.278,8783.2,125,388.76,0,363.22,2.9057,0,0.0408,-35.106
17.279,8783.6,125,388.72,0,363.15,2.9052,0,0.0408,-35.105
17.28,8784,125,388.69,0,363.09,2.9047,0,0.0408,-35.105
17.281,8784.4,125,388.65,0,363.02,2.9041,0,0.0408,-35.104
17.282,8784.7,125,388.62,0,362.95,2.9036,0,0.0408,-35.104
17.283,8785.1,125,388.58,0,362.89,2.9031,0,0.0408,-35.103
17.284,8785.5,125,388.55,0,362.82,2.9026,0,0.0408,-35.103
17.285,8785.9,125,388.51,0,362.76,2.9021,0,0.0408,-35.102
17.286,8786.3,125,388.48,0,362.69,2.9015,0,0.0408,-35.102
17.287,8786.7,125,388.44,0,362.63,2.901,0,0.0408,-35.101
17.288,8787.1,125,388.41,0,362.56,2.9005,0,0.0408,-35.1
17.289,8787.5,125,388.37,0,362.5,2.9,0,0.0408,-35.1
17.29,8787.8,125,388.34,0,362.43,2.8994,0,0.0408,-35.099
17.291,8788.2,125,388.3,0,362.36,2.8989,0,0.0408,-35.099
17.292,8788.6,125,388.26,0,362.3,2.8984,0,0.0408,-35.098
17.293,8789,125,388.23,0,362.23,2.8979,0,0.0408,-35.098
17.294,8789.4,125,388.19,0,362.17,2.8973,0,0.0408,-35.097
17.295,8789.8,125,388.16,0,362.1,2.8968,0,0.0408,-35.097
17.296,8790.2,125,388.12,0,362.04,2.8963,0,0.0408,-35.096
17.297,8790.6,125,388.09,0,361.97,2.8958,0,0.0408,-35.096
17.298,8791,125,388.05,0,361.91,2.8952,0,0.0408,-35.095
17.299,8791.3,125,388.02,0,361.84,2.8947,0,0.0408,-35.095
17.3,8791.7,125,387.98,0,361.78,2.8942,0,0.0408,-35.094
17.301,8792.1,125,387.95,0,361.71,2.8937,0,0.0408,-35.094
17.302,8792.5,125,387.91,0,361.64,2.8931,0,0.0408,-35.093
17.303,8792.9,125,387.88,0,361.58,2.8926,0,0.0408,-35.093
17.304,8793.3,125,387.84,0,361.51,2.8921,0,0.0408,-35.092
17.305,8793.7,125,387.81,0,361.45,2.8916,0,0.0408,-35.092
17.306,8794.1,125,387.77,0,361.38,2.8911,0,0.0408,-35.091
17.307,8794.4,125,387.74,0,361.32,2.8905,0,0.0408,-35.091
17.308,8794.8,125,387.7,0,361.25,2.89,0,0.0408,-35.09
17.309,8795.2,125,387.67,0,361.19,2.8895,0,0.0408,-35.089
17.31,8795.6,125,387.63,0,361.12,2.889,0,0.0408,-35.089
17.311,8796,125,387.6,0,361.06,2.8884,0,0.0408,-35.088
17.312,8796.4,125,387.56,0,360.99,2.8879,0,0.0408,-35.088
17.313,8796.8,125,387.53,0,360.93,2.8874,0,0.0408,-35.087
17.314,8797.2,125,387.49,0,360.86,2.8869,0,0.0408,-35.087
17.315,8797.5,125,387.46,0,360.79,2.8863,0,0.0408,-35.086
17.316,8797.9,125,387.42,0,360.73,2.8858,0,0.0408,-35.086
17.317,8798.3,125,387.39,0,360.66,2.8853,0,0.0408,-35.085
17.318,8798.7,125,387.35,0,360.6,2.8848,0,0.0408,-35.085
17.319,8799.1,125,387.32,0,360.53,2.8843,0,0.0408,-35.084
17.32,8799.5,125,387.28,0,360.47,2.8837,0,0.0408,-35.084
17.321,8799.9,125,387.25,0,360.4,2.8832,0,0.0408,-35.083
17.322,8800.3,125,387.21,0,360.34,2.8827,0,0.0408,-35.083
17.323,8800.6,125,387.18,0,360.27,2.8822,0,0.0408,-35.082
17.324,8801,125,387.14,0,360.21,2.8816,0,0.0408,-35.082
17.325,8801.4,125,387.11,0,360.14,2.8811,0,0.0408,-35.081
17.326,8801.8,125,387.07,0,360.08,2.8806,0,0.0408,-35.081
17.327,8802.2,125,387.04,0,360.01,2.8801,0,0.0408,-35.08
17.328,8802.6,125,387,0,359.95,2.8796,0,0.0408,-35.08
17.329,8803,125,386.97,0,359.88,2.879,0,0.0408,-35.079
17.33,8803.4,125,386.93,0,359.82,2.8785,0,0.0408,-35.079
17.331,8803.7,125,386.9,0,359.75,2.878,0,0.0408,-35.078
17.332,8804.1,125,386.86,0,359.68,2.8775,0,0.0408,-35.077
17.333,8804.5,125,386.83,0,359.62,2.8769,0,0.0408,-35.077
17.334,8804.9,125,386.79,0,359.55,2.8764,0,0.0408,-35.076
17.335,8805.3,125,386.76,0,359.49,2.8759,0,0.0408,-35.076
17.336,8805.7,125,386.72,0,359.42,2.8754,0,0.0408,-35.075
17.337,8806.1,125,386.69,0,359.36,2.8749,0,0.0408,-35.075
17.338,8806.4,125,386.65,0,359.29,2.8743,0,0.0408,-35.074
17.339,8806.8,125,386.62,0,359.23,2.8738,0,0.0408,-35.074
17.34,8807.2,125,386.58,0,359.16,2.8733,0,0.0408,-35.073
17.341,8807.6,125,386.55,0,359.1,2.8728,0,0.0408,-35.073
17.342,8808,125,386.51,0,359.03,2.8722,0,0.0408,-35.072
17.343,8808.4,125,386.48,0,358.97,2.8717,0,0.0408,-35.072
17.344,8808.8,125,386.44,0,358.9,2.8712,0,0.0408,-35.071
17.345,8809.2,125,386.41,0,358.84,2.8707,0,0.0408,-35.071
17.346,8809.5,125,386.37,0,358.77,2.8702,0,0.0408,-35.07
17.347,8809.9,125,386.34,0,358.71,2.8696,0,0.0408,-35.07
17.348,8810.3,125,386.3,0,358.64,2.8691,0,0.0408,-35.069
17.349,8810.7,125,386.27,0,358.58,2.8686,0,0.0408,-35.069
17.35,8811.1,125,386.23,0,358.51,2.8681,0,0.0408,-35.068
17.351,8811.5,125,386.2,0,358.45,2.8676,0,0.0408,-35.068
17.352,8811.9,125,386.16,0,358.38,2.867,0,0.0408,-35.067
17.353,8812.2,125,386.12,0,358.32,2.8665,0,0.0408,-35.067
17.354,8812.6,125,386.09,0,358.25,2.866,0,0.0408,-35.066
17.355,8813,125,386.05,0,358.19,2.8655,0,0.0408,-35.065
17.356,8813.4,125,386.02,0,358.12,2.865,0,0.0408,-35.065
17.357,8813.8,125,385.98,0,358.06,2.8644,0,0.0408,-35.064
17.358,8814.2,125,385.95,0,357.99,2.8639,0,0.0408,-35.064
17.359,8814.6,125,385.91,0,357.93,2.8634,0,0.0408,-35.063
17.36,8814.9,125,385.88,0,357.86,2.8629,0,0.0408,-35.063
17.361,8815.3,125,385.84,0,357.8,2.8624,0,0.0408,-35.062
17.362,8815.7,125,385.81,0,357.73,2.8618,0,0.0408,-35.062
17.363,8816.1,125,385.77,0,357.67,2.8613,0,0.0408,-35.061
17.364,8816.5,125,385.74,0,357.6,2.8608,0,0.0408,-35.061
17.365,8816.9,125,385.7,0,357.54,2.8603,0,0.0408,-35.06
17.366,8817.3,125,385.67,0,357.47,2.8598,0,0.0408,-35.06
17.367,8817.6,125,385.63,0,357.41,2.8592,0,0.0408,-35.059
17.368,8818,125,385.6,0,357.34,2.8587,0,0.0408,-35.059
17.369,8818.4,125,385.56,0,357.28,2.8582,0,0.0408,-35.058
17.37,8818.8,125,385.53,0,357.21,2.8577,0,0.0408,-35.058
17.371,8819.2,125,385.49,0,357.15,2.8572,0,0.0408,-35.057
17.372,8819.6,125,385.46,0,357.08,2.8566,0,0.0408,-35.057
17.373,8820,125,385.42,0,357.02,2.8561,0,0.0408,-35.056
17.374,8820.3,125,385.39,0,356.95,2.8556,0,0.0408,-35.056
17.375,8820.7,125,385.35,0,356.89,2.8551,0,0.0408,-35.055
17.376,8821.1,125,385.32,0,356.82,2.8546,0,0.0408,-35.055
17.377,8821.5,125,385.28,0,356.76,2.854,0,0.0408,-35.054
17.378,8821.9,125,385.25,0,356.69,2.8535,0,0.0408,-35.054
17.379,8822.3,125,385.21,0,356.63,2.853,0,0.0408,-35.053
17.38,8822.7,125,385.18,0,356.56,2.8525,0,0.0408,-35.052
17.381,8823,125,385.14,0,356.5,2.852,0,0.0408,-35.052
17.382,8823.4,125,385.11,0,356.43,2.8514,0,0.0408,-35.051
17.383,8823.8,125,385.07,0,356.37,2.8509,0,0.0408,-35.051
17.384,8824.2,125,385.04,0,356.3,2.8504,0,0.0408,-35.05
17.385,8824.6,125,385,0,356.24,2.8499,0,0.0408,-35.05
17.386,8825,125,384.97,0,356.17,2.8494,0,0.0408,-35.049
17.387,8825.3,125,384.93,0,356.11,2.8488,0,0.0408,-35.049
17.388,8825.7,125,384.9,0,356.04,2.8483,0,0.0408,-35.048
17.389,8826.1,125,384.86,0,355.98,2.8478,0,0.0408,-35.048
17.39,8826.5,125,384.83,0,355.91,2.8473,0,0.0408,-35.047
17.391,8826.9,125,384.79,0,355.85,2.8468,0,0.0408,-35.047
17.392,8827.3,125,384.76,0,355.78,2.8463,0,0.0408,-35.046
17.393,8827.7,125,384.72,0,355.72,2.8457,0,0.0408,-35.046
17.394,8828,125,384.69,0,355.65,2.8452,0,0.0408,-35.045
17.395,8828.4,125,384.65,0,355.59,2.8447,0,0.0408,-35.045
17.396,8828.8,125,384.62,0,355.52,2.8442,0,0.0408,-35.044
17.397,8829.2,125,384.58,0,355.46,2.8437,0,0.0408,-35.044
17.398,8829.6,125,384.55,0,355.39,2.8431,0,0.0408,-35.043
17.399,8830,125,384.51,0,355.33,2.8426,0,0.0408,-35.043
17.4,8830.3,125,384.48,0,355.27,2.8421,0,0.0408,-35.042
17.401,8830.7,125,384.44,0,355.2,2.8416,0,0.0408,-35.042
17.402,8831.1,125,384.41,0,355.14,2.8411,0,0.0408,-35.041
17.403,8831.5,125,384.37,0,355.07,2.8406,0,0.0408,-35.041
17.404,8831.9,125,384.34,0,355.01,2.84,0,0.0408,-35.04
17.405,8832.3,125,384.3,0,354.94,2.8395,0,0.0408,-35.04
17.406,8832.7,125,384.27,0,354.88,2.839,0,0.0408,-35.039
17.407,8833,125,384.23,0,354.81,2.8385,0,0.0408,-35.038
17.408,8833.4,125,384.2,0,354.75,2.838,0,0.0408,-35.038
17.409,8833.8,125,384.16,0,354.68,2.8374,0,0.0408,-35.037
17.41,8834.2,125,384.13,0,354.62,2.8369,0,0.0408,-35.037
17.411,8834.6,125,384.09,0,354.55,2.8364,0,0.0408,-35.036
17.412,8835,125,384.06,0,354.49,2.8359,0,0.0408,-35.036
17.413,8835.3,125,384.02,0,354.42,2.8354,0,0.0408,-35.035
17.414,8835.7,125,383.99,0,354.36,2.8349,0,0.0408,-35.035
17.415,8836.1,125,383.95,0,354.29,2.8343,0,0.0408,-35.034
17.416,8836.5,125,383.92,0,354.23,2.8338,0,0.0408,-35.034
17.417,8836.9,125,383.88,0,354.17,2.8333,0,0.0408,-35.033
17.418,8837.3,125,383.85,0,354.1,2.8328,0,0.0408,-35.033
17.419,8837.6,125,383.81,0,354.04,2.8323,0,0.0408,-35.032
17.42,8838,125,383.78,0,353.97,2.8318,0,0.0408,-35.032
17.421,8838.4,125,383.74,0,353.91,2.8312,0,0.0408,-35.031
17.422,8838.8,125,383.71,0,353.84,2.8307,0,0.0408,-35.031
17.423,8839.2,125,383.67,0,353.78,2.8302,0,0.0408,-35.03
17.424,8839.6,125,383.64,0,353.71,2.8297,0,0.0408,-35.03
17.425,8840,125,383.6,0,353.65,2.8292,0,0.0408,-35.029
17.426,8840.3,125,383.57,0,353.58,2.8287,0,0.0408,-35.029
17.427,8840.7,125,383.53,0,353.52,2.8281,0,0.0408,-35.028
17.428,8841.1,125,383.5,0,353.45,2.8276,0,0.0408,-35.028
17.429,8841.5,125,383.46,0,353.39,2.8271,0,0.0408,-35.027
17.43,8841.9,125,383.43,0,353.33,2.8266,0,0.0408,-35.027
17.431,8842.3,125,383.39,0,353.26,2.8261,0,0.0408,-35.026
17.432,8842.6,125,383.36,0,353.2,2.8256,0,0.0408,-35.026
17.433,8843,125,383.32,0,353.13,2.825,0,0.0408,-35.025
17.434,8843.4,125,383.29,0,353.07,2.8245,0,0.0408,-35.025
17.435,8843.8,125,383.25,0,353,2.824,0,0.0408,-35.024
17.436,8844.2,125,383.22,0,352.94,2.8235,0,0.0408,-35.023
17.437,8844.6,125,383.18,0,352.87,2.823,0,0.0408,-35.023
17.438,8844.9,125,383.15,0,352.81,2.8225,0,0.0408,-35.022
17.439,8845.3,125,383.11,0,352.74,2.8219,0,0.0408,-35.022
17.44,8845.7,125,383.08,0,352.68,2.8214,0,0.0408,-35.021
17.441,8846.1,125,383.04,0,352.62,2.8209,0,0.0408,-35.021
17.442,8846.5,125,383.01,0,352.55,2.8204,0,0.0408,-35.02
17.443,8846.8,125,382.97,0,352.49,2.8199,0,0.0408,-35.02
17.444,8847.2,125,382.94,0,352.42,2.8194,0,0.0408,-35.019
17.445,8847.6,125,382.9,0,352.36,2.8189,0,0.0408,-35.019
17.446,8848,125,382.87,0,352.29,2.8183,0,0.0408,-35.018
17.447,8848.4,125,382.83,0,352.23,2.8178,0,0.0408,-35.018
17.448,8848.8,125,382.8,0,352.16,2.8173,0,0.0408,-35.017
17.449,8849.1,125,382.76,0,352.1,2.8168,0,0.0408,-35.017
17.45,8849.5,125,382.73,0,352.04,2.8163,0,0.0408,-35.016
17.451,8849.9,125,382.69,0,351.97,2.8158,0,0.0408,-35.016
17.452,8850.3,125,382.66,0,351.91,2.8152,0,0.0408,-35.015
17.453,8850.7,125,382.62,0,351.84,2.8147,0,0.0408,-35.015
17.454,8851.1,125,382.59,0,351.78,2.8142,0,0.0408,-35.014
17.455,8851.4,125,382.55,0,351.71,2.8137,0,0.0408,-35.014
17.456,8851.8,125,382.52,0,351.65,2.8132,0,0.0408,-35.013
17.457,8852.2,125,382.48,0,351.59,2.8127,0,0.0408,-35.013
17.458,8852.6,125,382.45,0,351.52,2.8122,0,0.0408,-35.012
17.459,8853,125,382.41,0,351.46,2.8116,0,0.0408,-35.012
17.46,8853.4,125,382.38,0,351.39,2.8111,0,0.0408,-35.011
17.461,8853.7,125,382.34,0,351.33,2.8106,0,0.0408,-35.011
17.462,8854.1,125,382.31,0,351.26,2.8101,0,0.0408,-35.01
17.463,8854.5,125,382.27,0,351.2,2.8096,0,0.0408,-35.01
17.464,8854.9,125,382.24,0,351.13,2.8091,0,0.0408,-35.009
17.465,8855.3,125,382.2,0,351.07,2.8085,0,0.0408,-35.009
17.466,8855.6,125,382.17,0,351.01,2.808,0,0.0408,-35.008
17.467,8856,125,382.13,0,350.94,2.8075,0,0.0408,-35.008
17.468,8856.4,125,382.1,0,350.88,2.807,0,0.0408,-35.007
17.469,8856.8,125,382.06,0,350.81,2.8065,0,0.0408,-35.006
17.47,8857.2,125,382.03,0,350.75,2.806,0,0.0408,-35.006
17.471,8857.6,125,381.99,0,350.68,2.8055,0,0.0408,-35.005
17.472,8857.9,125,381.96,0,350.62,2.8049,0,0.0408,-35.005
17.473,8858.3,125,381.92,0,350.56,2.8044,0,0.0408,-35.004
17.474,8858.7,125,381.89,0,350.49,2.8039,0,0.0408,-35.004
17.475,8859.1,125,381.85,0,350.43,2.8034,0,0.0408,-35.003
17.476,8859.5,125,381.82,0,350.36,2.8029,0,0.0408,-35.003
17.477,8859.8,125,381.78,0,350.3,2.8024,0,0.0408,-35.002
17.478,8860.2,125,381.75,0,350.23,2.8019,0,0.0408,-35.002
17.479,8860.6,125,381.71,0,350.17,2.8014,0,0.0408,-35.001
17.48,8861,125,381.68,0,350.11,2.8008,0,0.0408,-35.001
17.481,8861.4,125,381.64,0,350.04,2.8003,0,0.0408,-35
17.482,8861.8,125,381.61,0,349.98,2.7998,0,0.0408,-35
17.483,8862.1,125,381.57,0,349.91,2.7993,0,0.0408,-34.999
17.484,8862.5,125,381.54,0,349.85,2.7988,0,0.0408,-34.999
17.485,8862.9,125,381.5,0,349.79,2.7983,0,0.0408,-34.998
17.486,8863.3,125,381.47,0,349.72,2.7978,0,0.0408,-34.998
17.487,8863.7,125,381.43,0,349.66,2.7972,0,0.0408,-34.997
17.488,8864,125,381.4,0,349.59,2.7967,0,0.0408,-34.997
17.489,8864.4,125,381.36,0,349.53,2.7962,0,0.0408,-34.996
17.49,8864.8,125,381.33,0,349.46,2.7957,0,0.0408,-34.996
17.491,8865.2,125,381.29,0,349.4,2.7952,0,0.0408,-34.995
17.492,8865.6,125,381.26,0,349.34,2.7947,0,0.0408,-34.995
17.493,8866,125,381.22,0,349.27,2.7942,0,0.0408,-34.994
17.494,8866.3,125,381.19,0,349.21,2.7937,0,0.0408,-34.994
17.495,8866.7,125,381.15,0,349.14,2.7931,0,0.0408,-34.993
17.496,8867.1,125,381.12,0,349.08,2.7926,0,0.0408,-34.993
17.497,8867.5,125,381.08,0,349.02,2.7921,0,0.0408,-34.992
17.498,8867.9,125,381.05,0,348.95,2.7916,0,0.0408,-34.992
17.499,8868.2,125,381.01,0,348.89,2.7911,0,0.0408,-34.991
17.5,8868.6,125,380.98,0,348.82,2.7906,0,0.0408,-34.991
17.501,8869,125,380.94,0,348.76,2.7901,0,0.0408,-34.99
17.502,8869.4,125,380.91,0,348.7,2.7896,0,0.0408,-34.99
17.503,8869.8,125,380.87,0,348.63,2.789,0,0.0408,-34.989
17.504,8870.1,125,380.84,0,348.57,2.7885,0,0.0408,-34.989
17.505,8870.5,125,380.8,0,348.5,2.788,0,0.0408,-34.988
17.506,8870.9,125,380.77,0,348.44,2.7875,0,0.0408,-34.988
17.507,8871.3,125,380.73,0,348.38,2.787,0,0.0408,-34.987
17.508,8871.7,125,380.7,0,348.31,2.7865,0,0.0408,-34.986
17.509,8872,125,380.66,0,348.25,2.786,0,0.0408,-34.986
17.51,8872.4,125,380.63,0,348.18,2.7855,0,0.0408,-34.985
17.511,8872.8,125,380.59,0,348.12,2.7849,0,0.0408,-34.985
17.512,8873.2,125,380.56,0,348.06,2.7844,0,0.0408,-34.984
17.513,8873.6,125,380.52,0,347.99,2.7839,0,0.0408,-34.984
17.514,8874,125,380.49,0,347.93,2.7834,0,0.0408,-34.983
17.515,8874.3,125,380.45,0,347.86,2.7829,0,0.0408,-34.983
17.516,8874.7,125,380.42,0,347.8,2.7824,0,0.0408,-34.982
17.517,8875.1,125,380.38,0,347.74,2.7819,0,0.0408,-34.982
17.518,8875.5,125,380.35,0,347.67,2.7814,0,0.0408,-34.981
17.519,8875.9,125,380.31,0,347.61,2.7808,0,0.0408,-34.981
17.52,8876.2,125,380.28,0,347.54,2.7803,0,0.0408,-34.98
